Cluster Name,Median age,Present size,d_init50,d_init84,d_init97,L1_f,d_trunc50,d_trunc84,d_trunc97,L1_ftrunc,f_comp
CWNU_311,49.06238882698277,38.73790544,0.24849935193286588,0.527593802236247,1.3944761026957082,0.1222446183584988,0.5817105216962415,1.3825560976615012,2.3279058932300285,0.0842868743061033,0.9522810201777846
CWNU_313,39.61360438193059,36.97612121,41.29004391861096,47.13225982880295,81.6319867522467,0.1512037144058518,67.5396638249075,112.47101387670749,249.21196537504298,0.1062585343302954,0.8478293674301823
CWNU_410,75.96984144523009,22.14571818,34.82643279750225,45.86611249992668,90.37382169488177,0.1220218519603581,30.906355259763462,46.081310015704986,75.12333092831155,0.0930174388360235,0.957830121091952
CWNU_435,36.573668990814085,19.73080148,42.09347440965263,55.9016376778955,105.37611051325948,0.1515319296504221,52.7550743061111,109.69882065660741,342.0630411192791,0.0895994054487076,0.8784872712494499
CWNU_515,21.30763849778869,23.87348984,8.104352284763541,9.985835859178904,120.93705757284958,0.1727058191706378,7.960163746370392,9.4559911761867,122.28778665224318,0.183030049062223,0.9733431671345031
CWNU_531,97.78017945839248,22.29204585,0.42702560693451785,1.1435979184861074,2.2783246968287854,0.1125303041752478,11.85715374735468,40.77418470178735,105.96673920590597,0.1208201254217194,0.9056689488854326
CWNU_77,70.96312463207605,52.12312162,0.2698713286257123,0.44951234124815254,0.7162179690992689,0.2158608039388884,0.45578247486240553,0.8125239355340647,1.6849267927016613,0.1464950934105292,0.8642500735258407
CWNU_88,14.803133302944744,39.55650133,4.157259846693646,12.165987251911243,55.95296854650897,0.1256065551506524,5.692144026715773,10.118639247543873,35.4973037462877,0.1970129290226126,0.9192933561297516
Collinder_471,4.784121272131516,17.15335419,7.8086861057382,10.171908886886483,155.51354213865633,0.1044749906170947,10.259833639791985,20.898103999823626,560.5896531228539,0.1253498249822996,0.9976133357850441
Delta_Cephei_Cluster,67.34509346666763,35.76079172,0.5285026809401514,1.430304071090212,2.595769985144282,0.1560566572040276,3.3250468687755155,4.63364069618561,8.63068213444697,0.0913154369217265,0.9536265038869814
FSR_1017,15.689206890514342,17.72974033,550.5726364849857,739.5217090078191,900.9203038457364,0.2704286207558227,541.9638158221602,722.3979877277931,896.3381605738015,0.2826350292540386,0.9823767697943097
HSC_1,74.16002712750031,46.78080223,0.20956731392886985,0.395849888072104,0.810126603763521,0.1463734512660229,0.23967293658955527,0.47153760997996674,1.0508653144385287,0.1652237005760432,0.9614158196042797
HSC_1005,98.6555018204241,20.65625435,310.0255028318958,645.6408954076993,921.2936964714062,0.0844748639688893,392.6389310823561,743.4139654962254,955.4319150177121,0.0964732641517609,0.9492572802117926
HSC_1030,153.91895281903885,103.77181064,0.6252711519660901,30.422833166657917,45.34151609967088,0.1641479284242633,78.74446983267268,121.22158386131125,611.68458591009,0.0829841824597125,0.9301886870157412
HSC_1033,155.7808036607863,89.58379613,0.3543811910384728,0.6090350965856908,1.1498860284936783,0.2031863364824016,1.9370491788074031,4.231332316180548,7.559726556083797,0.1071285345881369,0.8803606743328845
HSC_1054,154.99702056090362,24.74111377,8.688384905606558,40.02700465383269,62.441652513497736,0.0770738702485623,10.551924763760455,34.59955008485517,60.39531008225321,0.0775176328034142,0.948488239710996
HSC_1058,117.1326314328349,75.74548279,0.3617331534114818,0.6307858056694419,1.4722293687043602,0.0959220121260333,1.1132078455179293,1.9052075594340567,2.9481452422745,0.0738563260743893,0.9252925975571906
HSC_1068,40.04355532655514,23.590245260000003,0.2473068052726571,0.43710448866407897,0.8474080338400918,0.1447592838364153,6.315247193177846,113.90869726357613,682.2019816558367,0.308806151543754,0.7736810490681606
HSC_1131,97.04966262869397,64.13314388,413.8082710083054,816.1562020771587,978.5478055811762,0.0920408926611726,512.0209181684493,919.943646463423,989.351602907008,0.0854670507017794,0.9940177976290003
HSC_1139,132.7281221506445,28.04738674,0.4141240683254797,0.9270799074968613,2.0429714502237224,0.108965301011353,1.28361723784862,4.781137487031516,20.34258791897465,0.1130449299470259,0.9373440866581869
HSC_1140,216.82347474100342,38.48831877,0.2956908541066467,0.7304295122972757,1.8645512487002083,0.1992939316191423,0.8940716409428325,3.991652034726059,25.923965078214685,0.1671090873217229,0.8111249142385081
HSC_1149,142.97389542565685,51.49525662,0.42020673429737243,0.7751114287757946,1.298681789356628,0.1848512367849833,1.6661238862552683,4.407891589642967,14.251531809170327,0.1107623943358012,0.882076171658933
HSC_1155,202.5894288232324,73.10462565,1.0129052024659886,37.79393760673699,50.74453006345345,0.0897411407249962,13.789117603260408,38.14747450217893,57.61113398816282,0.0583883194663929,0.9602479601416808
HSC_1165,109.91745138301488,40.33061058,0.4018407738081951,0.9058336671915889,1.9990204422675681,0.0896412884524713,0.6897206637673509,1.6042221492391402,2.9100141649168485,0.092180432723314,0.9702412469724778
HSC_1176,124.14242653009289,34.89346057,0.24049999043258874,0.3749633964980866,0.5902481310326482,0.2403289380570326,0.46827442307653105,0.9786284622047475,1.966676429740839,0.1022794719724921,0.8177376685580696
HSC_1224,116.09324216090316,75.53895084,1.6691986236932208,2.6221111791743557,3.589639840923887,0.0765660647086217,2.9080448041255584,4.474102052794445,6.290388426956136,0.0834676160503085,0.9769926532564329
HSC_1230,72.9832300146349,38.68122258,1.3838631158426071,2.525809521503419,14.353184660384645,0.0821655659896801,5.2315000574411235,10.69910850176668,41.11241739244782,0.1150715335505657,0.9471380369835201
HSC_1288,147.38481478387578,74.82833918,38.187354613086626,70.22827614818782,103.09226985778312,0.1442250071297455,62.6091894487947,95.27651835334578,138.34572916253046,0.0824796178994901,0.935057721755392
HSC_1314,117.47974089428205,73.63965604,603.6172318126327,971.6621338740698,995.5183331125301,0.1300337860580013,603.6227989185879,971.8385589449822,995.5465741759449,0.1299642218917628,0.9999601674797768
HSC_1318,5.532796794760258,7.23139787,451.6867974250775,834.9203031497614,958.3821790231182,0.1026925169110459,459.3464920580956,838.0866308063034,958.732088204679,0.1023040801679135,0.9998001444999337
HSC_1326,240.2584384126109,89.23832596,1.5836598665472297,39.925204561257885,77.59911917788199,0.0943657885040625,23.582809900348146,46.322932451918696,81.24196374445337,0.0890343154811337,0.9706605055597184
HSC_1330,238.5140077958384,105.6284931,0.30864916089854294,0.5478183677709512,1.4371625837630333,0.1969088828681224,0.5959697479784026,1.6619909468265057,3.8639172929024213,0.133101721000178,0.8188013818077735
HSC_1340,26.58365364863367,50.70857896,468.22264752405596,584.4319890211118,948.4464358851113,0.0616379943599908,468.6887494807864,583.883585492864,949.5945119308614,0.0616562450574061,0.9998098042975971
HSC_1368,46.78459023056687,55.29823186,882.8629887326673,978.8503874904562,996.6654984186932,0.2211012356761708,884.5620175409248,978.9736919922245,996.6851143525117,0.2229441603309716,0.9977182703190777
HSC_137,158.7208570902027,35.797002,30.106556588980393,60.760573975367556,110.98237326936672,0.0923586955664986,35.569251504557016,88.34964832903333,657.2162153367343,0.1258847396456623,0.9381589877666496
HSC_1373,44.49218352840981,63.60882633,594.5570654771544,860.6278739583443,975.0916979243354,0.0780081367910293,577.6384932573774,833.1586797349703,969.0296064217908,0.09254061192054,0.9870924220760131
HSC_1395,182.43890628661805,35.67623274,0.2392250944313152,0.4440540206617757,1.0833041868986484,0.3554964737253928,0.4588095717256897,1.5264581236802985,6.669805153715912,0.1907651271292132,0.6587923643766707
HSC_1426,79.80879065849011,28.3409595,116.50066992072603,435.19741144138965,840.664711531142,0.1619613931826735,63.198000836161825,460.90473743208315,882.1208295153642,0.1868058875428108,0.9800062311830045
HSC_1430,170.6524037587498,49.70143054,0.26945814735349394,0.4293174457014718,0.7857689925812716,0.2648794667354074,0.2808607414397689,0.4760836910363769,0.9485807410892576,0.2625510263809039,0.9649077078802192
HSC_1438,56.58493352209592,25.84712226,11.589023397080314,24.04658162577922,51.55452789444744,0.0526115425784844,10.241144559500254,22.735909370632168,52.31438923462409,0.0558534228766922,0.9917164620714891
